# calculated from Scheldemonitor
# Daggemiddeld debiet in m3/s or Dag gemiddeld debiet in m³/s
# locatie Grens België-Nederland calc/Zeeschelde
# year - year
# month - month
# monthlymean - monthly mean Q in m3/d
# date - constructed date
year;month;monthlyMean;date
2017;10;NA;2017-10-15
2017;11;NA;2017-11-15
2017;12;44.545536935076456;2017-12-15
2018;1;50.60330667019304;2018-01-15
2018;2;30.66492101192646;2018-02-15
2018;3;31.111337257825266;2018-03-15
2018;4;19.454792882263778;2018-04-15
2018;5;13.776571259961894;2018-05-15
2018;6;9.847106357494068;2018-06-15
2018;7;NA;2018-07-15
2018;8;NA;2018-08-15
2018;9;NA;2018-09-15
2018;10;NA;2018-10-15
2018;11;9.524038977617314;2018-11-15
2018;12;17.858264973091842;2018-12-15
2019;1;0;2019-01-15
2019;2;0;2019-02-15
2019;3;0;2019-03-15
2019;4;0;2019-04-15
2019;5;0;2019-05-15
2019;6;NA;2019-06-15
2019;7;NA;2019-07-15
2019;8;NA;2019-08-15
2019;9;NA;2019-09-15
2019;10;NA;2019-10-15
2019;11;0;2019-11-15
2019;12;0;2019-12-15
2020;1;25.196313498336124;2020-01-15
2020;2;53.58927577474496;2020-02-15
2020;3;50.83983340514248;2020-03-15
2020;4;16.515404337144854;2020-04-15
2020;5;9.777563584373132;2020-05-15
2020;6;NA;2020-06-15
2020;7;NA;2020-07-15
2020;8;NA;2020-08-15
2020;9;NA;2020-09-15
2020;10;NA;2020-10-15
2020;11;NA;2020-11-15
2020;12;23.573660918463684;2020-12-15
2021;1;50.91212794890722;2021-01-15
2021;2;45.22459630742505;2021-02-15
2021;3;24.842470451155975;2021-03-15
2021;4;16.864303183559027;2021-04-15
2021;5;17.5540487825247;2021-05-15
2021;6;19.71221485471199;2021-06-15
2021;7;34.24741370352517;2021-07-15
2021;8;19.0674333096852;2021-08-15
2021;9;10.154313404345947;2021-09-15
2021;10;20.77078590551861;2021-10-15
2021;11;24.899320274844552;2021-11-15
2021;12;49.285830376716405;2021-12-15
2022;1;46.51125914336337;2022-01-15
2022;2;43.56987606859584;2022-02-15
2022;3;20.470511122404528;2022-03-15
2022;4;17.225754456655427;2022-04-15
2022;5;11.97359111736961;2022-05-15
2022;6;12.447563026166945;2022-06-15
2022;7;NA;2022-07-15
2022;8;NA;2022-08-15
2022;9;NA;2022-09-15
2022;10;NA;2022-10-15
2022;11;NA;2022-11-15
stationname;year;month;monthlyMean;date
Bathse Spuisluis;2001;1;0;2001-01-15
Bathse Spuisluis;2001;2;25.90811619018685;2001-02-15
Bathse Spuisluis;2001;3;0;2001-03-15
Bathse Spuisluis;2001;4;0;2001-04-15
Bathse Spuisluis;2001;5;0;2001-05-15
Bathse Spuisluis;2001;6;0;2001-06-15
Bathse Spuisluis;2001;7;0;2001-07-15
Bathse Spuisluis;2001;8;0;2001-08-15
Bathse Spuisluis;2001;9;0;2001-09-15
Bathse Spuisluis;2001;10;0;2001-10-15
Bathse Spuisluis;2001;11;0;2001-11-15
Bathse Spuisluis;2001;12;0;2001-12-15
Bathse Spuisluis;2002;1;0;2002-01-15
Bathse Spuisluis;2002;2;0;2002-02-15
Bathse Spuisluis;2002;3;0;2002-03-15
Bathse Spuisluis;2002;4;0;2002-04-15
Bathse Spuisluis;2002;5;0;2002-05-15
Bathse Spuisluis;2002;6;0;2002-06-15
Bathse Spuisluis;2002;7;0;2002-07-15
Bathse Spuisluis;2002;8;0;2002-08-15
Bathse Spuisluis;2002;9;0;2002-09-15
Bathse Spuisluis;2002;10;0;2002-10-15
Bathse Spuisluis;2002;11;0;2002-11-15
Bathse Spuisluis;2002;12;0;2002-12-15
Bathse Spuisluis;2003;1;0;2003-01-15
Bathse Spuisluis;2003;2;0;2003-02-15
Bathse Spuisluis;2003;3;0;2003-03-15
Bathse Spuisluis;2003;4;0;2003-04-15
Bathse Spuisluis;2003;5;0;2003-05-15
Bathse Spuisluis;2003;6;0;2003-06-15
Bathse Spuisluis;2003;7;0;2003-07-15
Bathse Spuisluis;2003;8;0;2003-08-15
Bathse Spuisluis;2003;9;0;2003-09-15
Bathse Spuisluis;2003;10;0;2003-10-15
Bathse Spuisluis;2003;11;0;2003-11-15
Bathse Spuisluis;2003;12;0;2003-12-15
Bathse Spuisluis;2004;1;0;2004-01-15
Bathse Spuisluis;2004;2;0;2004-02-15
Bathse Spuisluis;2004;3;0;2004-03-15
Bathse Spuisluis;2004;4;0;2004-04-15
Bathse Spuisluis;2004;5;0;2004-05-15
Bathse Spuisluis;2004;6;0;2004-06-15
Bathse Spuisluis;2004;7;0;2004-07-15
Bathse Spuisluis;2004;8;0;2004-08-15
Bathse Spuisluis;2004;9;0;2004-09-15
Bathse Spuisluis;2004;10;0;2004-10-15
Bathse Spuisluis;2004;11;0;2004-11-15
Bathse Spuisluis;2004;12;0;2004-12-15
Bathse Spuisluis;2005;1;0;2005-01-15
Bathse Spuisluis;2005;2;0;2005-02-15
Bathse Spuisluis;2005;3;0;2005-03-15
Bathse Spuisluis;2005;4;0;2005-04-15
Bathse Spuisluis;2005;5;0;2005-05-15
Bathse Spuisluis;2005;6;0;2005-06-15
Bathse Spuisluis;2005;7;0;2005-07-15
Bathse Spuisluis;2005;8;0;2005-08-15
Bathse Spuisluis;2005;9;0;2005-09-15
Bathse Spuisluis;2005;10;0;2005-10-15
Bathse Spuisluis;2005;11;0;2005-11-15
Bathse Spuisluis;2005;12;0;2005-12-15
Bathse Spuisluis;2006;1;0;2006-01-15
Bathse Spuisluis;2006;2;0;2006-02-15
Bathse Spuisluis;2006;3;0;2006-03-15
Bathse Spuisluis;2006;4;0;2006-04-15
Bathse Spuisluis;2006;5;0;2006-05-15
Bathse Spuisluis;2006;6;0;2006-06-15
Bathse Spuisluis;2006;7;0;2006-07-15
Bathse Spuisluis;2006;8;0;2006-08-15
Bathse Spuisluis;2006;9;0;2006-09-15
Bathse Spuisluis;2006;10;0;2006-10-15
Bathse Spuisluis;2006;11;0;2006-11-15
Bathse Spuisluis;2006;12;0;2006-12-15
Bathse Spuisluis;2007;1;0;2007-01-15
Bathse Spuisluis;2007;2;0;2007-02-15
Bathse Spuisluis;2007;3;0;2007-03-15
Bathse Spuisluis;2007;4;0;2007-04-15
Bathse Spuisluis;2007;5;0;2007-05-15
Bathse Spuisluis;2007;6;0;2007-06-15
Bathse Spuisluis;2007;7;0;2007-07-15
Bathse Spuisluis;2007;8;0;2007-08-15
Bathse Spuisluis;2007;9;0;2007-09-15
Bathse Spuisluis;2007;10;0;2007-10-15
Bathse Spuisluis;2007;11;0;2007-11-15
Bathse Spuisluis;2007;12;0;2007-12-15
Bathse Spuisluis;2008;1;0;2008-01-15
Bathse Spuisluis;2008;2;0;2008-02-15
Bathse Spuisluis;2008;3;0;2008-03-15
Bathse Spuisluis;2008;4;0;2008-04-15
Bathse Spuisluis;2008;5;25.94792196240113;2008-05-15
Bathse Spuisluis;2008;6;0;2008-06-15
Bathse Spuisluis;2008;7;0;2008-07-15
Bathse Spuisluis;2008;8;0;2008-08-15
Bathse Spuisluis;2008;9;0;2008-09-15
Bathse Spuisluis;2008;10;0;2008-10-15
Bathse Spuisluis;2008;11;0;2008-11-15
Bathse Spuisluis;2008;12;0;2008-12-15
Bathse Spuisluis;2009;1;0;2009-01-15
Bathse Spuisluis;2009;2;0;2009-02-15
Bathse Spuisluis;2009;3;0;2009-03-15
Bathse Spuisluis;2009;4;28.977294355084677;2009-04-15
Bathse Spuisluis;2009;5;0;2009-05-15
Bathse Spuisluis;2009;6;0;2009-06-15
Bathse Spuisluis;2009;7;0;2009-07-15
Bathse Spuisluis;2009;8;24.714677292612492;2009-08-15
Bathse Spuisluis;2009;9;0;2009-09-15
Bathse Spuisluis;2009;10;0;2009-10-15
Bathse Spuisluis;2009;11;0;2009-11-15
Bathse Spuisluis;2009;12;0;2009-12-15
Bathse Spuisluis D;2019;1;0;2019-01-15
Bathse Spuisluis D;2019;2;0;2019-02-15
Bathse Spuisluis D;2019;3;0;2019-03-15
Bathse Spuisluis D;2019;4;0;2019-04-15
Bathse Spuisluis D;2019;5;0;2019-05-15
Bathse Spuisluis D;2019;6;20.90101661784722;2019-06-15
Bathse Spuisluis D;2019;7;0;2019-07-15
Bathse Spuisluis D;2019;8;0;2019-08-15
Bathse Spuisluis D;2019;9;0;2019-09-15
Bathse Spuisluis D;2019;10;0;2019-10-15
Bathse Spuisluis D;2019;11;0;2019-11-15
Bathse Spuisluis D;2019;12;0;2019-12-15
Dendermonde/Dender;2001;1;29.239656624074325;2001-01-15
Dendermonde/Dender;2001;2;24.719169557763994;2001-02-15
Dendermonde/Dender;2001;3;33.425436339356445;2001-03-15
Dendermonde/Dender;2001;4;30.703873444215237;2001-04-15
Dendermonde/Dender;2001;5;7.937711647678511;2001-05-15
Dendermonde/Dender;2001;6;4.762808042588984;2001-06-15
Dendermonde/Dender;2001;7;5.056612315207719;2001-07-15
Dendermonde/Dender;2001;8;3.330688294850222;2001-08-15
Dendermonde/Dender;2001;9;16.308179155509826;2001-09-15
Dendermonde/Dender;2001;10;9.374581096451376;2001-10-15
Dendermonde/Dender;2001;11;16.916367282195054;2001-11-15
Dendermonde/Dender;2001;12;20.272636576238277;2001-12-15
Dendermonde/Dender;2002;1;20.760379268654475;2002-01-15
Dendermonde/Dender;2002;2;48.86104095082761;2002-02-15
Dendermonde/Dender;2002;3;25.12532234000618;2002-03-15
Dendermonde/Dender;2002;4;8.323332846722142;2002-04-15
Dendermonde/Dender;2002;5;6.715874529631142;2002-05-15
Dendermonde/Dender;2002;6;8.397809878371799;2002-06-15
Dendermonde/Dender;2002;7;5.6530610201486375;2002-07-15
Dendermonde/Dender;2002;8;12.866936203414229;2002-08-15
Dendermonde/Dender;2002;9;5.021770189927786;2002-09-15
Dendermonde/Dender;2002;10;8.850835367708514;2002-10-15
Dendermonde/Dender;2002;11;26.24727392904972;2002-11-15
Dendermonde/Dender;2002;12;29.181098844069286;2002-12-15
Dendermonde/Dender;2003;1;31.26738776668317;2003-01-15
Dendermonde/Dender;2003;2;18.23315045092811;2003-02-15
Dendermonde/Dender;2003;3;12.380404694310274;2003-03-15
Dendermonde/Dender;2003;4;7.176956496217276;2003-04-15
Dendermonde/Dender;2003;5;7.915169498584212;2003-05-15
Dendermonde/Dender;2003;6;4.354804086633599;2003-06-15
Dendermonde/Dender;2003;7;3.1730615690339787;2003-07-15
Dendermonde/Dender;2003;8;2.3596166091648003;2003-08-15
Dendermonde/Dender;2003;9;2.4896590517244803;2003-09-15
Dendermonde/Dender;2003;10;3.4679269682014002;2003-10-15
Dendermonde/Dender;2003;11;4.338047991909892;2003-11-15
Dendermonde/Dender;2003;12;8.606907632589953;2003-12-15
Dendermonde/Dender;2004;1;27.33109226680099;2004-01-15
Dendermonde/Dender;2004;2;14.432226176952353;2004-02-15
Dendermonde/Dender;2004;3;9.054666209876041;2004-03-15
Dendermonde/Dender;2004;4;6.096619615356257;2004-04-15
Dendermonde/Dender;2004;5;4.912156692929315;2004-05-15
Dendermonde/Dender;2004;6;3.2194907646923343;2004-06-15
Dendermonde/Dender;2004;7;3.422595776363016;2004-07-15
Dendermonde/Dender;2004;8;3.956695222961771;2004-08-15
Dendermonde/Dender;2004;9;2.8565100495075315;2004-09-15
Dendermonde/Dender;2004;10;3.347089100242044;2004-10-15
Dendermonde/Dender;2004;11;6.281185690779753;2004-11-15
Dendermonde/Dender;2004;12;8.39219128316285;2004-12-15
Dendermonde/Dender;2005;1;8.516364080446756;2005-01-15
Dendermonde/Dender;2005;2;18.151474234678602;2005-02-15
Dendermonde/Dender;2005;3;9.530578337839216;2005-03-15
Dendermonde/Dender;2005;4;8.421319561264559;2005-04-15
Dendermonde/Dender;2005;5;6.222662271664121;2005-05-15
Dendermonde/Dender;2005;6;4.447289467460242;2005-06-15
Dendermonde/Dender;2005;7;5.532536697642854;2005-07-15
Dendermonde/Dender;2005;8;4.941582013809724;2005-08-15
Dendermonde/Dender;2005;9;2.3488214220360693;2005-09-15
Dendermonde/Dender;2005;10;3.810368631782426;2005-10-15
Dendermonde/Dender;2005;11;6.742075877570172;2005-11-15
Dendermonde/Dender;2005;12;12.976283437894757;2005-12-15
Dendermonde/Dender;2006;1;9.191323734571265;2006-01-15
Dendermonde/Dender;2006;2;18.441528813896312;2006-02-15
Dendermonde/Dender;2006;3;14.824391156856862;2006-03-15
Dendermonde/Dender;2006;4;10.348219318502158;2006-04-15
Dendermonde/Dender;2006;5;10.159634335529569;2006-05-15
Dendermonde/Dender;2006;6;NA;2006-06-15
Dendermonde/Dender;2006;7;NA;2006-07-15
Dendermonde/Dender;2006;8;9.88007143158737;2006-08-15
Dendermonde/Dender;2006;9;3.0881146817154614;2006-09-15
Dendermonde/Dender;2006;10;3.8578290270556366;2006-10-15
Dendermonde/Dender;2006;11;8.287320488995627;2006-11-15
Dendermonde/Dender;2006;12;20.020952868128013;2006-12-15
Dendermonde/Dender;2007;1;22.948168816208543;2007-01-15
Dendermonde/Dender;2007;2;24.881091972953573;2007-02-15
Dendermonde/Dender;2007;3;19.09452547239612;2007-03-15
Dendermonde/Dender;2007;4;5.094230883226425;2007-04-15
Dendermonde/Dender;2007;5;4.515358076457228;2007-05-15
Dendermonde/Dender;2007;6;4.149391009644932;2007-06-15
Dendermonde/Dender;2007;7;6.010889714154305;2007-07-15
Dendermonde/Dender;2007;8;4.61414803457781;2007-08-15
Dendermonde/Dender;2007;9;4.072558742220253;2007-09-15
Dendermonde/Dender;2007;10;6.2015658892282;2007-10-15
Dendermonde/Dender;2007;11;12.23969655640716;2007-11-15
Dendermonde/Dender;2007;12;18.566028566802494;2007-12-15
Dendermonde/Dender;2008;1;18.442374287252438;2008-01-15
Dendermonde/Dender;2008;2;10.99143839864137;2008-02-15
Dendermonde/Dender;2008;3;29.499301030447015;2008-03-15
Dendermonde/Dender;2008;4;10.329691400025515;2008-04-15
Dendermonde/Dender;2008;5;5.851373471534871;2008-05-15
Dendermonde/Dender;2008;6;5.716305820676927;2008-06-15
Dendermonde/Dender;2008;7;3.331567594109954;2008-07-15
Dendermonde/Dender;2008;8;3.9480911508779317;2008-08-15
Dendermonde/Dender;2008;9;3.14884638099239;2008-09-15
Dendermonde/Dender;2008;10;6.562932046236024;2008-10-15
Dendermonde/Dender;2008;11;11.99648351472245;2008-11-15
Dendermonde/Dender;2008;12;12.86537065597019;2008-12-15
Dendermonde/Dender;2009;1;14.766993016701365;2009-01-15
Dendermonde/Dender;2009;2;17.898371825809985;2009-02-15
Dendermonde/Dender;2009;3;13.73179614203724;2009-03-15
Dendermonde/Dender;2009;4;7.591599575607968;2009-04-15
Dendermonde/Dender;2009;5;5.553741799531858;2009-05-15
Dendermonde/Dender;2009;6;4.965776985881476;2009-06-15
Dendermonde/Dender;2009;7;3.247939137307775;2009-07-15
Dendermonde/Dender;2009;8;NA;2009-08-15
Dendermonde/Dender;2009;9;1.6241819322025772;2009-09-15
Dendermonde/Dender;2009;10;3.061087965716579;2009-10-15
Dendermonde/Dender;2009;11;7.410237817467803;2009-11-15
Dendermonde/Dender;2009;12;14.343751619883562;2009-12-15
Dendermonde/Dender;2010;1;12.921186688462967;2010-01-15
Dendermonde/Dender;2010;2;18.989688724488627;2010-02-15
Dendermonde/Dender;2010;3;12.068818854394646;2010-03-15
Dendermonde/Dender;2010;4;6.986204209693616;2010-04-15
Dendermonde/Dender;2010;5;4.527746874529818;2010-05-15
Dendermonde/Dender;2010;6;2.9026477822713774;2010-06-15
Dendermonde/Dender;2010;7;2.148259920578885;2010-07-15
Dendermonde/Dender;2010;8;4.304723240777302;2010-08-15
Dendermonde/Dender;2010;9;6.518833384825603;2010-09-15
Dendermonde/Dender;2010;10;8.807114450461548;2010-10-15
Dendermonde/Dender;2010;11;22.53720201404008;2010-11-15
Dendermonde/Dender;2010;12;18.28349331041374;2010-12-15
Dendermonde/Dender;2011;1;26.6850669937633;2011-01-15
Dendermonde/Dender;2011;2;14.021796701193438;2011-02-15
Dendermonde/Dender;2011;3;8.315365006596679;2011-03-15
Dendermonde/Dender;2011;4;4.666086682526408;2011-04-15
Dendermonde/Dender;2011;5;2.2972480742868764;2011-05-15
Dendermonde/Dender;2011;6;2.5611303675930275;2011-06-15
Dendermonde/Dender;2011;7;2.7785782070123544;2011-07-15
Dendermonde/Dender;2011;8;5.143349317117957;2011-08-15
Dendermonde/Dender;2011;9;4.220874734537141;2011-09-15
Dendermonde/Dender;2011;10;2.88856014295976;2011-10-15
Dendermonde/Dender;2011;11;3.1727715945148756;2011-11-15
Dendermonde/Dender;2011;12;20.442601384516276;2011-12-15
Dendermonde/Dender;2012;1;20.49620722888476;2012-01-15
Dendermonde/Dender;2012;2;11.171679136273637;2012-02-15
Dendermonde/Dender;2012;3;11.412729323757599;2012-03-15
Dendermonde/Dender;2012;4;9.437472476072093;2012-04-15
Dendermonde/Dender;2012;5;8.448495740917469;2012-05-15
Dendermonde/Dender;2012;6;7.98197942065567;2012-06-15
Dendermonde/Dender;2012;7;10.01309384907581;2012-07-15
Dendermonde/Dender;2012;8;3.0448231997371646;2012-08-15
Dendermonde/Dender;2012;9;2.8780271490481857;2012-09-15
Dendermonde/Dender;2012;10;8.34096152504662;2012-10-15
Dendermonde/Dender;2012;11;9.142760511594268;2012-11-15
Dendermonde/Dender;2012;12;33.76113282261845;2012-12-15
Dendermonde/Dender;2013;1;19.48799189250584;2013-01-15
Dendermonde/Dender;2013;2;20.095380587184344;2013-02-15
Dendermonde/Dender;2013;3;15.246215792227078;2013-03-15
Dendermonde/Dender;2013;4;8.08962251345247;2013-04-15
Dendermonde/Dender;2013;5;9.583933359995662;2013-05-15
Dendermonde/Dender;2013;6;5.850835719626186;2013-06-15
Dendermonde/Dender;2013;7;4.875215023051532;2013-07-15
Dendermonde/Dender;2013;8;3.1279087002114623;2013-08-15
Dendermonde/Dender;2013;9;4.66908632682038;2013-09-15
Dendermonde/Dender;2013;10;6.523593882602728;2013-10-15
Dendermonde/Dender;2013;11;21.154112665660975;2013-11-15
Dendermonde/Dender;2013;12;14.741162481722936;2013-12-15
Dendermonde/Dender;2014;1;25.197519920016482;2014-01-15
Dendermonde/Dender;2014;2;23.394277754302568;2014-02-15
Dendermonde/Dender;2014;3;11.185796801646463;2014-03-15
Dendermonde/Dender;2014;4;5.894233596124231;2014-04-15
Dendermonde/Dender;2014;5;5.522460037757943;2014-05-15
Dendermonde/Dender;2014;6;4.164125886079232;2014-06-15
Dendermonde/Dender;2014;7;5.283403253096324;2014-07-15
Dendermonde/Dender;2014;8;6.489461128776976;2014-08-15
Dendermonde/Dender;2014;9;4.399817223856183;2014-09-15
Dendermonde/Dender;2014;10;6.651416372795236;2014-10-15
Dendermonde/Dender;2014;11;9.688182155168395;2014-11-15
Dendermonde/Dender;2014;12;14.62008772029488;2014-12-15
Dendermonde/Dender;2015;1;29.684355191654557;2015-01-15
Dendermonde/Dender;2015;2;17.99840405223853;2015-02-15
Dendermonde/Dender;2015;3;11.739660818422628;2015-03-15
Dendermonde/Dender;2015;4;8.253821369354174;2015-04-15
Dendermonde/Dender;2015;5;5.2395948332492335;2015-05-15
Dendermonde/Dender;2015;6;3.484445747813308;2015-06-15
Dendermonde/Dender;2015;7;2.1216039213512925;2015-07-15
Dendermonde/Dender;2015;8;2.3724543971955145;2015-08-15
Dendermonde/Dender;2015;9;2.9028627438794814;2015-09-15
Dendermonde/Dender;2015;10;2.8687150248255673;2015-10-15
Dendermonde/Dender;2015;11;5.56613232743523;2015-11-15
Dendermonde/Dender;2015;12;9.887249185389702;2015-12-15
Dendermonde/Dender;2016;1;21.857500827185778;2016-01-15
Dendermonde/Dender;2016;2;28.45064203236372;2016-02-15
Dendermonde/Dender;2016;3;15.839918967745737;2016-03-15
Dendermonde/Dender;2016;4;9.191390945217528;2016-04-15
Dendermonde/Dender;2016;5;6.977075686190702;2016-05-15
Dendermonde/Dender;2016;6;18.898988573361706;2016-06-15
Dendermonde/Dender;2016;7;5.878515499372585;2016-07-15
Dendermonde/Dender;2016;8;3.984118273850644;2016-08-15
Dendermonde/Dender;2016;9;2.164463869342329;2016-09-15
Dendermonde/Dender;2016;10;3.0611252786884524;2016-10-15
Dendermonde/Dender;2016;11;6.77882459220355;2016-11-15
Dendermonde/Dender;2016;12;5.274658079875767;2016-12-15
Dendermonde/Dender;2017;1;11.314631144580177;2017-01-15
Dendermonde/Dender;2017;2;11.409709135558682;2017-02-15
Dendermonde/Dender;2017;3;11.702723390806137;2017-03-15
Dendermonde/Dender;2017;4;4.417928700420174;2017-04-15
Dendermonde/Dender;2017;5;2.9563744788640487;2017-05-15
Dendermonde/Dender;2017;6;1.765794828468697;2017-06-15
Dendermonde/Dender;2017;7;1.657959838719618;2017-07-15
Dendermonde/Dender;2017;8;2.217540679301856;2017-08-15
Dendermonde/Dender;2017;9;2.363079536089139;2017-09-15
Dendermonde/Dender;2017;10;NA;2017-10-15
Dendermonde/Dender;2017;11;4.801699677485705;2017-11-15
Dendermonde/Dender;2017;12;18.011189491313605;2017-12-15
Dendermonde/Dender;2018;1;21.494772210228728;2018-01-15
Dendermonde/Dender;2018;2;11.332835760468814;2018-02-15
Dendermonde/Dender;2018;3;13.509700325173808;2018-03-15
Dendermonde/Dender;2018;4;7.386490259301547;2018-04-15
Dendermonde/Dender;2018;5;4.160442389387421;2018-05-15
Dendermonde/Dender;2018;6;1.9991358341661793;2018-06-15
Dendermonde/Dender;2018;7;1.31704544883049;2018-07-15
Dendermonde/Dender;2018;8;1.7650141493494682;2018-08-15
Dendermonde/Dender;2018;9;NA;2018-09-15
Dendermonde/Dender;2018;10;NA;2018-10-15
Dendermonde/Dender;2018;11;2.596204751686182;2018-11-15
Dendermonde/Dender;2018;12;5.085029894360621;2018-12-15
Dendermonde/Dender;2019;1;6.646073796456982;2019-01-15
Dendermonde/Dender;2019;2;12.801439207306084;2019-02-15
Dendermonde/Dender;2019;3;13.915035896960417;2019-03-15
Dendermonde/Dender;2019;4;4.900161978269025;2019-04-15
Dendermonde/Dender;2019;5;3.4413560822728604;2019-05-15
Dendermonde/Dender;2019;6;NA;2019-06-15
Dendermonde/Dender;2019;7;NA;2019-07-15
Dendermonde/Dender;2019;8;NA;2019-08-15
Dendermonde/Dender;2019;9;1.6282471397682923;2019-09-15
Dendermonde/Dender;2019;10;3.2881972010324976;2019-10-15
Dendermonde/Dender;2019;11;4.780010665238534;2019-11-15
Dendermonde/Dender;2019;12;10.512491069313436;2019-12-15
Dendermonde/Dender;2020;1;8.970345535566628;2020-01-15
Dendermonde/Dender;2020;2;21.803378005677107;2020-02-15
Dendermonde/Dender;2020;3;16.8422908933973;2020-03-15
Dendermonde/Dender;2020;4;4.740636515927422;2020-04-15
Dendermonde/Dender;2020;5;2.451421841527922;2020-05-15
Dendermonde/Dender;2020;6;2.3959517756531867;2020-06-15
Dendermonde/Dender;2020;7;1.5789946989992074;2020-07-15
Dendermonde/Dender;2020;8;1.3071514318707451;2020-08-15
Dendermonde/Dender;2020;9;1.9513722166475416;2020-09-15
Dendermonde/Dender;2020;10;4.623805999255699;2020-10-15
Dendermonde/Dender;2020;11;4.913801754012244;2020-11-15
Dendermonde/Dender;2020;12;10.754533179979791;2020-12-15
Dendermonde/Dender;2021;1;24.909733292540334;2021-01-15
Dendermonde/Dender;2021;2;18.58374933096321;2021-02-15
Dendermonde/Dender;2021;3;9.285726127672989;2021-03-15
Dendermonde/Dender;2021;4;5.902152584550822;2021-04-15
Dendermonde/Dender;2021;5;6.054843577077053;2021-05-15
Dendermonde/Dender;2021;6;6.319894574705277;2021-06-15
Dendermonde/Dender;2021;7;7.785368693549457;2021-07-15
Dendermonde/Dender;2021;8;6.619743039065355;2021-08-15
Dendermonde/Dender;2021;9;3.360841623623233;2021-09-15
Dendermonde/Dender;2021;10;8.941311981156684;2021-10-15
Dendermonde/Dender;2021;11;9.396573847475214;2021-11-15
